mean_qber,std_qber,mean_counts,std_counts,autocorr_lag1_qber,skew_counts,kurtosis_counts,count_rate_diff,rl_kl_proxy,attack_label
0.015369828569999997,0.0017919657797855486,0.0,0.0,0.1277814632696437,,,0.0,0.0003698285699999977,0
0.01496848844,0.0018431535306224834,0.02,0.13999999999999999,-0.185160540997886,6.857142857142858,45.02040816326532,0.04,3.151155999999919e-05,0
0.014433796639999998,0.0020048269295163987,0.0,0.0,-0.07780813326211485,,,0.0,0.0005662033600000015,0
0.01543336295,0.0018210726570620193,0.0,0.0,-0.07051835491074136,,,0.0,0.0004333629500000002,0
0.015559909239999998,0.0017204637975196985,0.0,0.0,-0.00156757377102815,,,0.0,0.0005599092399999981,0
0.01495364404,0.0018243733607730267,0.0,0.0,-0.11353213030872937,,,0.0,4.6355959999999294e-05,0
0.01574971143,0.001816949902359925,0.0,0.0,-0.15566873697356148,,,0.0,0.000749711430000001,0
0.01544598873,0.0017875026710399743,0.0,0.0,0.008965882322482747,,,0.0,0.000445988730000001,0
0.015044035309999999,0.0016277222503940894,0.0,0.0,0.07518317361411517,,,0.0,4.403530999999919e-05,0
0.01544107256,0.0019256457204454604,0.0,0.0,0.04601078741947735,,,0.0,0.0004410725600000002,0
0.01505405343,0.0021889225664276984,0.04,0.19595917942265428,-0.1788565077480503,4.694855340334422,20.04166666666665,0.0,5.405343000000097e-05,0
0.015306670889999999,0.0017586348664043352,0.02,0.13999999999999999,0.2077554769701458,6.857142857142858,45.02040816326532,0.04,0.00030667088999999925,0
0.01524523344,0.0020927177210122265,0.02,0.13999999999999999,-0.05487913317569695,6.857142857142858,45.02040816326532,0.04,0.0002452334400000009,0
0.015576063679999998,0.0020141278152327317,0.04,0.19595917942265428,0.06758813831567223,4.694855340334422,20.04166666666665,0.0,0.0005760636799999989,0
0.01505414685,0.0017941866040318303,0.0,0.0,-0.13096158283096168,,,0.0,5.414685000000065e-05,0
0.01492128619,0.0023613656022513983,0.02,0.13999999999999999,0.04236587900597118,6.857142857142858,45.02040816326532,0.04,7.871380999999872e-05,0
0.015802301029999997,0.002165414937559902,0.0,0.0,-0.28890714920891575,,,0.0,0.0008023010299999973,0
0.01537772894,0.001962309925309113,0.0,0.0,-0.055663524030211076,,,0.0,0.0003777289400000005,0
0.0156937798,0.001997359359412174,0.0,0.0,0.0931757811395386,,,0.0,0.0006937798000000023,0
0.015572716620000003,0.002120995781737122,0.0,0.0,-0.0070013216263105724,,,0.0,0.0005727166200000036,0
0.015615672320000001,0.0022884962407159217,0.0,0.0,-0.11849087121258363,,,0.0,0.0006156723200000016,0
0.01567123958,0.0017336590750561087,0.0,0.0,-0.14838784594003743,,,0.0,0.00067123958,0
0.01629116032,0.002037363649823413,0.0,0.0,0.2567895259562187,,,0.0,0.0012911603200000017,0
0.01591143566,0.002178486186398462,0.0,0.0,0.05001086301480921,,,0.0,0.0009114356600000012,0
0.015539343739999998,0.0018259853391085104,0.0,0.0,-0.20374269970193132,,,0.0,0.0005393437399999982,0
0.01584312083,0.002037694753267377,0.0,0.0,0.05312209347407056,,,0.0,0.000843120830000002,0
0.01558293177,0.002060590700406285,0.04,0.27999999999999997,0.2243336094770421,6.857142857142859,45.020408163265344,-0.08,0.0005829317700000013,0
0.0162115928,0.0019157654085507154,0.0,0.0,-0.06946709244663703,,,0.0,0.0012115928000000012,0
0.01592368517,0.0017914050899847345,0.0,0.0,-0.12915152227405444,,,0.0,0.0009236851700000007,0
0.015524759260000003,0.0018888272903987387,0.0,0.0,-0.1477829174716535,,,0.0,0.0005247592600000038,0
0.015962599310000002,0.001743667228518188,0.0,0.0,-0.05363834517793122,,,0.0,0.0009625993100000028,0
0.01578755706,0.001999471339922567,0.0,0.0,-0.06318505220712832,,,0.0,0.0007875570599999993,0
0.015453421439999998,0.0022048409847333136,0.04,0.19595917942265426,0.18263540234094797,4.694855340334423,20.041666666666668,0.08,0.00045342143999999897,0
0.01585141701,0.0017838782492016166,0.0,0.0,-0.03930529296185611,,,0.0,0.000851417010000001,0
0.01612583389,0.002017367935666259,0.0,0.0,0.14621338593769664,,,0.0,0.0011258338900000005,0
0.01590675841,0.0021523262078921856,0.0,0.0,-0.3681445406337672,,,0.0,0.0009067584099999998,0
0.01563615672,0.0022250327635061646,0.0,0.0,-0.10493531510120248,,,0.0,0.0006361567199999994,0
0.01595271727,0.0016701935177848859,0.02,0.13999999999999999,0.02835745175519194,6.857142857142858,45.02040816326532,0.04,0.0009527172700000003,0
0.01616504374,0.002023815491370869,0.0,0.0,0.03095747905031762,,,0.0,0.0011650437399999998,0
0.015838895719999996,0.0023056460500963894,0.0,0.0,-0.18324357460631566,,,0.0,0.0008388957199999963,0
0.015644834910000002,0.0019928677133882714,0.02,0.13999999999999999,0.11549136900876575,6.857142857142858,45.02040816326532,0.04,0.0006448349100000028,0
0.01639884243,0.0017545374326433565,0.0,0.0,0.1765768780909317,,,0.0,0.0013988424300000017,0
0.0165436604,0.0022580976069974477,0.0,0.0,-0.0026869161039046424,,,0.0,0.0015436604000000007,0
0.01663964052,0.0016015671990361224,0.02,0.13999999999999999,-0.07896471485788993,6.857142857142859,45.020408163265344,-0.04,0.0016396405199999992,0
0.016458705530000003,0.0019832944976662754,0.02,0.13999999999999999,-0.005068274444142875,6.857142857142858,45.02040816326532,0.04,0.0014587055300000033,0
0.01653074505,0.0016211250886644258,0.02,0.13999999999999999,-0.1313884344142653,6.857142857142858,45.02040816326534,-0.04,0.0015307450500000007,0
0.01643323617,0.001926440720661499,0.0,0.0,-0.1268702032930426,,,0.0,0.0014332361700000011,0
0.01651051763,0.0016892131132391222,0.0,0.0,0.08552891967709148,,,0.0,0.0015105176299999995,0
0.01613593038,0.0018568427069722586,0.0,0.0,-0.14332456978608935,,,0.0,0.0011359303800000005,0
0.01592309763,0.0019805651843207276,0.0,0.0,-0.1492746833169765,,,0.0,0.0009230976300000013,0
0.01633906634,0.002266169970016149,0.0,0.0,-0.06829032213154544,,,0.0,0.0013390663400000002,0
0.01704948156,0.0016479640192690272,0.0,0.0,0.1504275107781334,,,0.0,0.00204948156,0
0.01630876513,0.0020025730663430804,0.0,0.0,-0.040839365384802505,,,0.0,0.0013087651300000003,0
0.016335376519999997,0.0019044122342688622,0.02,0.13999999999999999,-0.10848473796646456,6.857142857142858,45.02040816326532,0.04,0.0013353765199999972,0
0.01688850284,0.001806743455206268,0.0,0.0,-0.02405312173740473,,,0.0,0.0018885028400000003,0
0.01615450608,0.002200432604229939,0.0,0.0,0.09477107992227553,,,0.0,0.0011545060799999993,0
0.01683842573,0.0020810895074547782,0.02,0.13999999999999999,0.052245261903432066,6.857142857142859,45.020408163265344,-0.04,0.0018384257299999991,0
0.01645791754,0.0018374933177086467,0.0,0.0,-0.0193254079005593,,,0.0,0.0014579175399999991,0
0.0168896143,0.0020326709254553156,0.0,0.0,-0.004996679960178297,,,0.0,0.0018896143000000018,0
0.01646952433,0.001820672088361912,0.0,0.0,0.09019697801721452,,,0.0,0.0014695243299999994,0
0.01694589896,0.00204741353332875,0.0,0.0,0.2587150976079589,,,0.0,0.001945898960000001,0
0.01678176105,0.0019476785372163506,0.0,0.0,-0.17600181975131862,,,0.0,0.0017817610500000004,0
