mean_qber,std_qber,mean_counts,std_counts,autocorr_lag1_qber,skew_counts,kurtosis_counts,count_rate_diff,rl_kl_proxy,attack_label
0.014813987999999998,0.0020816940033895185,0.0,0.0,-0.16504670678468927,,,0.0,0.00018601200000000102,0
0.01492809834,0.0019199504706067484,0.0,0.0,-0.06743968498553406,,,0.0,7.190166000000005e-05,0
0.01563816681,0.002424658567723565,0.0,0.0,0.2811047408170957,,,0.0,0.0006381668100000001,0
0.015519645219999998,0.001748274036443707,0.0,0.0,0.1323329587912346,,,0.0,0.0005196452199999983,0
0.015082632890000001,0.0017058797072032695,0.0,0.0,-0.08860599270995508,,,0.0,8.263289000000167e-05,0
0.01504875975,0.0018929989072873133,0.0,0.0,0.11297588500035034,,,0.0,4.8759750000000254e-05,0
0.01531156201,0.0017744970322961674,0.0,0.0,-0.03408019259142104,,,0.0,0.00031156201000000043,0
0.01524504534,0.002393113995770957,0.0,0.0,-0.10990127182986278,,,0.0,0.0002450453400000014,0
0.01503270658,0.0020525450112033996,0.0,0.0,-0.05250484944002943,,,0.0,3.270657999999982e-05,0
0.015140427299999999,0.0016985035007080586,0.0,0.0,-0.039700331502479716,,,0.0,0.00014042729999999906,0
0.01554061653,0.002257541713277211,0.0,0.0,0.14216808487825028,,,0.0,0.0005406165300000012,0
0.01542743868,0.0018223905363412114,0.0,0.0,-0.016894726562367943,,,0.0,0.0004274386800000012,0
0.01577439757,0.0018567054971495615,0.02,0.13999999999999999,-0.10370844043004727,6.857142857142859,45.020408163265344,-0.04,0.0007743975700000016,0
0.01570873747,0.002231115349449184,0.02,0.13999999999999999,-0.012987555809068645,6.857142857142858,45.02040816326532,0.04,0.0007087374700000017,0
0.01571059666,0.0021094826408205557,0.0,0.0,0.2881651969601364,,,0.0,0.0007105966599999999,0
0.015590844550000003,0.0018856891870852185,0.0,0.0,0.07218452225011758,,,0.0,0.000590844550000004,0
0.014943526700000001,0.0016894185054747153,0.02,0.13999999999999999,0.2092918392072995,6.857142857142859,45.020408163265344,-0.04,5.6473299999998394e-05,0
0.015369487470000004,0.001766422842471627,0.0,0.0,-0.13744272786679249,,,0.0,0.00036948747000000413,0
0.015670616429999996,0.002037676361131564,0.0,0.0,-0.18366410191398638,,,0.0,0.0006706164299999963,0
0.015522450750000001,0.0022671560940249772,0.0,0.0,0.12229890636420872,,,0.0,0.000522450750000002,0
0.015976505019999997,0.0017915773424463652,0.02,0.13999999999999999,0.030529660315285437,6.857142857142859,45.020408163265344,-0.04,0.0009765050199999972,0
0.015389780839999995,0.0018081633693180091,0.0,0.0,-0.19068880108164596,,,0.0,0.00038978083999999594,0
0.01528122727,0.0022004281050448235,0.0,0.0,0.2686568090188018,,,0.0,0.00028122727,0
0.01572257968,0.0020193462397894964,0.0,0.0,-0.07846626446547249,,,0.0,0.0007225796800000017,0
0.01601104697,0.0019063462540469095,0.0,0.0,-0.18693465316421065,,,0.0,0.001011046970000002,0
0.01601887384,0.001900716747191347,0.0,0.0,-0.08588925772213464,,,0.0,0.0010188738400000001,0
0.016350880369999998,0.0019926306620454927,0.0,0.0,-0.020803334872598507,,,0.0,0.0013508803699999981,0
0.01577983472,0.0020190008766771948,0.02,0.13999999999999999,0.09067548866784464,6.857142857142858,45.02040816326532,0.04,0.0007798347200000007,0
