mean_qber,std_qber,mean_counts,std_counts,autocorr_lag1_qber,skew_counts,kurtosis_counts,count_rate_diff,rl_kl_proxy,attack_label
0.01473557145,0.0018483014310855094,0.02,0.13999999999999999,-0.18505339624425174,6.857142857142859,45.020408163265344,-0.04,0.00026442854999999925,0
0.01509841996,0.002042670125809627,0.0,0.0,0.21848288925437542,,,0.0,9.841996000000026e-05,0
0.015503408590000003,0.002286919655559099,0.0,0.0,-0.1671418971105831,,,0.0,0.000503408590000004,0
0.014367476330000002,0.002370733758455347,0.0,0.0,-0.1982034806209179,,,0.0,0.0006325236699999976,0
0.01499708208,0.0021039177294497817,0.0,0.0,-0.052563160327103266,,,0.0,2.9179199999996436e-06,0
0.0155846133,0.002188959800838535,0.0,0.0,0.0511544147486331,,,0.0,0.0005846133,0
0.015528175339999999,0.0017998794233639306,0.0,0.0,-0.047781611993080245,,,0.0,0.0005281753399999992,0
0.01549175925,0.0019232997443420987,0.02,0.13999999999999999,-0.07244231185397476,6.857142857142858,45.02040816326532,0.04,0.0004917592500000012,0
0.015304183890000003,0.0016504535526779397,0.02,0.13999999999999999,-0.08585399883078183,6.857142857142859,45.020408163265344,-0.04,0.0003041838900000038,0
0.01540297141,0.0020594339341734966,0.04,0.19595917942265426,-0.05287293297060395,4.694855340334423,20.041666666666668,0.08,0.0004029714100000012,0
0.01583048629,0.0020428596745883164,0.0,0.0,-0.15380626625335111,,,0.0,0.0008304862900000015,0
0.015621032640000001,0.0017407667995093428,0.0,0.0,-0.17713962381789736,,,0.0,0.0006210326400000014,0
0.015613147849999998,0.002294613930208518,0.0,0.0,-0.08452171720305053,,,0.0,0.0006131478499999989,0
0.015089739190000001,0.0021195338645963336,0.0,0.0,0.04798518274847079,,,0.0,8.973919000000198e-05,0
0.01563728007,0.002321041161157062,0.0,0.0,-0.14282667540845084,,,0.0,0.0006372800699999993,0
0.01538418268,0.0017901272566454424,0.0,0.0,-0.13702145958812428,,,0.0,0.000384182680000001,0
0.015389151010000001,0.0019743327101051193,0.0,0.0,-0.1184303204641967,,,0.0,0.0003891510100000016,0
0.015401459490000002,0.002089690293882188,0.02,0.13999999999999999,0.24231414248036,6.857142857142858,45.02040816326532,0.04,0.0004014594900000022,0
0.016095548,0.002060094862443194,0.0,0.0,-0.1929335467902162,,,0.0,0.0010955480000000017,0
0.01544055396,0.0015500652748183248,0.0,0.0,0.0740431189397241,,,0.0,0.00044055396000000115,0
0.015462977630000001,0.0019022868379970322,0.02,0.13999999999999999,0.1717802286644759,6.857142857142858,45.02040816326532,0.04,0.00046297763000000165,0
0.015479143340000001,0.0019397070145970538,0.0,0.0,-0.07974106456656568,,,0.0,0.0004791433400000017,0
0.0158386422,0.0020297077352391278,0.0,0.0,0.16013805487488772,,,0.0,0.0008386421999999998,0
0.01601147346,0.002231173504632499,0.02,0.13999999999999999,0.17921810094821122,6.857142857142859,45.020408163265344,-0.04,0.0010114734600000022,0
0.016179387950000002,0.002002918856617053,0.0,0.0,0.17698114006992913,,,0.0,0.0011793879500000028,0
0.01609827967,0.001609855441730653,0.0,0.0,0.038346528016243914,,,0.0,0.0010982796700000005,0
0.01533050609,0.002228963442808194,0.0,0.0,0.20015591861887383,,,0.0,0.00033050609,0
0.01589799663,0.002079304477776809,0.0,0.0,0.12078800106098231,,,0.0,0.0008979966300000017,0
0.0155611702,0.0020129560890471006,0.0,0.0,-0.024466829034356107,,,0.0,0.0005611702000000007,0
0.015345177080000001,0.0018643609395453428,0.0,0.0,0.20507055157396936,,,0.0,0.00034517708000000175,0
0.01586542552,0.002160303348258323,0.02,0.13999999999999999,-0.08366513793189306,6.857142857142858,45.02040816326532,0.04,0.0008654255200000009,0
