mean_qber,std_qber,mean_counts,std_counts,autocorr_lag1_qber,skew_counts,kurtosis_counts,count_rate_diff,rl_kl_proxy,attack_label
0.015230903490000003,0.0021250081423276226,0.0,0.0,-0.01145846594476417,,,0.0,0.00023090349000000343,0
0.01485699943,0.0019523263285937625,0.0,0.0,0.216420522828769,,,0.0,0.00014300056999999936,0
0.01492889187,0.0015559880336045127,0.02,0.13999999999999999,0.2652942429367237,6.857142857142858,45.02040816326532,0.04,7.11081299999989e-05,0
0.01508084958,0.0021282959260951737,0.0,0.0,0.13848836000074236,,,0.0,8.084958000000031e-05,0
0.01431633925,0.001581159841499326,0.02,0.13999999999999999,0.24029310586707417,6.857142857142859,45.020408163265344,-0.04,0.0006836607499999987,0
0.014921946450000001,0.0018233963335062958,0.0,0.0,-0.228453104333761,,,0.0,7.805354999999847e-05,0
0.015455001020000001,0.0018097190076236337,0.0,0.0,0.024760907780147196,,,0.0,0.00045500102000000167,0
0.015198936470000002,0.002249422560843561,0.0,0.0,0.08840344820187691,,,0.0,0.0001989364700000027,0
0.01495379469,0.0017723681733918658,0.0,0.0,-0.19318282442649298,,,0.0,4.620531000000018e-05,0
0.01547091842,0.0018210958030816648,0.0,0.0,0.0536011173014876,,,0.0,0.0004709184200000008,0
0.01556370472,0.0017722691925130569,0.0,0.0,-0.2053193843994425,,,0.0,0.0005637047200000005,0
0.015084843540000002,0.0025145696042034806,0.0,0.0,-0.14415847368853976,,,0.0,8.484354000000242e-05,0
0.01562619547,0.0017394747755179391,0.0,0.0,-0.21401862458638216,,,0.0,0.0006261954700000003,0
0.01534809182,0.001844006973295339,0.02,0.13999999999999999,-0.053173118662648025,6.857142857142858,45.02040816326532,0.04,0.0003480918200000002,0
0.01550919345,0.0019625994136580885,0.02,0.13999999999999999,-0.20229381117175443,6.857142857142859,45.020408163265344,-0.04,0.0005091934500000006,0
0.016001074919999997,0.0018859585949379996,0.0,0.0,0.04342557617225075,,,0.0,0.0010010749199999974,0
0.015448367329999999,0.001983302428460283,0.0,0.0,0.0032127909243658197,,,0.0,0.0004483673299999994,0
0.015297382379999997,0.0018442550238723292,0.0,0.0,-0.017342880033586007,,,0.0,0.0002973823799999973,0
0.015825611110000002,0.0019185650134990353,0.0,0.0,-0.17389886355586745,,,0.0,0.0008256111100000026,0
0.01606634392,0.0017972363593887681,0.0,0.0,-0.2028494092233767,,,0.0,0.0010663439200000006,0
0.015605096419999997,0.0016694218766482585,0.0,0.0,-0.0074393568619944275,,,0.0,0.0006050964199999977,0
0.015761925649999998,0.0020276647486873966,0.0,0.0,0.08057801204563282,,,0.0,0.0007619256499999984,0
0.01558004391,0.0022227278057402188,0.0,0.0,-0.07265460349123802,,,0.0,0.0005800439100000013,0
0.01503761774,0.002168802026235558,0.02,0.13999999999999999,0.14242929013030914,6.857142857142858,45.02040816326534,-0.04,3.761774000000072e-05,0
0.01577750094,0.0019012174461146747,0.02,0.13999999999999999,0.0011801486110317723,6.857142857142858,45.02040816326532,0.04,0.0007775009400000019,0
0.015567069480000003,0.0019287469993947782,0.0,0.0,0.14927918867548404,,,0.0,0.0005670694800000032,0
0.01557697057,0.0017742230256355372,0.0,0.0,0.0264827322024149,,,0.0,0.0005769705699999999,0
0.0155290136,0.0018246465231854495,0.0,0.0,-0.27722455077077474,,,0.0,0.0005290136000000011,0
0.015726930330000003,0.0016087408721471572,0.0,0.0,0.2403789254809851,,,0.0,0.0007269303300000036,0
0.01541488336,0.0020508212132723073,0.0,0.0,0.16822768559576712,,,0.0,0.00041488335999999987,0
0.015672856080000002,0.001986123755258489,0.0,0.0,-0.18646326250988055,,,0.0,0.0006728560800000026,0
0.01581489483,0.0020219113483753524,0.0,0.0,0.17096294826299804,,,0.0,0.0008148948299999993,0
0.01605728408,0.002097367772129007,0.0,0.0,0.19960244573488303,,,0.0,0.0010572840800000018,0
0.01612242835,0.001858524999144236,0.02,0.13999999999999999,-0.015411155529384298,6.857142857142858,45.02040816326534,-0.04,0.0011224283499999994,0
0.0154707124,0.001744159831375875,0.0,0.0,0.05039556717233686,,,0.0,0.0004707124,0
0.015872700550000004,0.0020943059223572378,0.0,0.0,-0.07970777198133384,,,0.0,0.0008727005500000044,0
0.016349521660000005,0.002105802836278773,0.02,0.13999999999999999,-0.1627929377952401,6.857142857142859,45.020408163265344,-0.04,0.0013495216600000054,0
0.016335484959999997,0.0020826511400771058,0.02,0.13999999999999999,-0.17361435052553853,6.857142857142858,45.02040816326532,0.04,0.0013354849599999975,0
0.01587382881,0.0016082102240700526,0.0,0.0,0.11194651251671205,,,0.0,0.0008738288100000012,0
0.016190551220000002,0.001775185416139385,0.0,0.0,-0.004477677481563144,,,0.0,0.0011905512200000024,0
0.01575607855,0.002221974351651689,0.0,0.0,0.04826085742634164,,,0.0,0.0007560785500000007,0
0.015842164770000004,0.0022772817055893226,0.0,0.0,-0.19130256169670076,,,0.0,0.0008421647700000041,0
0.01642643613,0.0019618863215819125,0.0,0.0,0.21767668980704474,,,0.0,0.00142643613,0
0.016139677810000003,0.0017047400700593008,0.02,0.13999999999999999,0.08599230544274775,6.857142857142858,45.02040816326534,-0.04,0.0011396778100000032,0
0.015964703360000002,0.0018638101737145495,0.04,0.19595917942265428,-0.17576552317189292,4.694855340334422,20.04166666666665,0.0,0.0009647033600000028,0
0.016319169090000002,0.001987679540374219,0.0,0.0,-0.3094624831700241,,,0.0,0.0013191690900000025,0
0.01617605289,0.0022628832360567243,0.0,0.0,0.10167377180036054,,,0.0,0.0011760528900000011,0
0.0166159976,0.002063478617620333,0.02,0.13999999999999999,-0.011405164268764537,6.857142857142859,45.020408163265344,-0.04,0.001615997600000002,0
0.016434515659999996,0.0015276366406127258,0.0,0.0,-0.21399150937375147,,,0.0,0.0014345156599999964,0
0.01608713513,0.0019916249674112566,0.0,0.0,-0.19413905935803888,,,0.0,0.0010871351299999998,0
0.01650997667,0.001987540500037289,0.04,0.19595917942265426,-0.01388250460883333,4.694855340334423,20.04166666666666,0.0,0.0015099766699999996,0
0.016409357989999998,0.0021111327612295975,0.0,0.0,-0.10257888391371014,,,0.0,0.0014093579899999986,0
0.016728976689999998,0.0016490684553568686,0.0,0.0,0.002156300297134345,,,0.0,0.0017289766899999982,0
0.01667333261,0.0017963917446810183,0.02,0.13999999999999999,-0.03861874041237166,6.857142857142858,45.02040816326534,-0.04,0.0016733326100000015,0
0.01664082622,0.0017415627424889441,0.0,0.0,0.10863908281114815,,,0.0,0.0016408262199999989,0
0.016520497290000002,0.0020845733026830866,0.02,0.13999999999999999,-0.04373923112151138,6.857142857142859,45.020408163265344,-0.04,0.0015204972900000023,0
0.016369408480000004,0.001771082964880708,0.0,0.0,0.0482502519382969,,,0.0,0.001369408480000004,0
0.016877141420000002,0.0018219719533637733,0.0,0.0,-0.13425062516916605,,,0.0,0.0018771414200000024,0
0.017148067349999997,0.0019776233323722803,0.02,0.13999999999999999,-0.17935335151574108,6.857142857142858,45.02040816326534,-0.04,0.0021480673499999978,0
0.01661290195,0.0020948231058188576,0.0,0.0,-0.34773702910019477,,,0.0,0.0016129019500000022,0
0.01641651716,0.002301348114275086,0.0,0.0,0.14420850923891174,,,0.0,0.001416517160000002,0
0.01691286959,0.0023805377055465676,0.0,0.0,0.05708060723772367,,,0.0,0.0019128695900000013,0
0.01700998037,0.0018425000717076155,0.0,0.0,-0.046516104538860986,,,0.0,0.002009980370000001,0
0.016886643759999997,0.0021039992524815956,0.0,0.0,0.16345596933012715,,,0.0,0.0018866437599999973,0
0.017093461789999997,0.001954222937500801,0.0,0.0,-0.059258782892441554,,,0.0,0.0020934617899999973,0
