timestamp,counts,qber,bg_noise,attack_label
500000,0,0.021935632,0.015001279,1
500001,0,0.022417137,0.015000201,1
500002,0,0.023599247,0.015000052,1
500003,0,0.017912839,0.014999796,1
500004,0,0.018424386,0.015001178,1
500005,0,0.019531649,0.01499917,1
500006,0,0.020623539,0.01499809,1
500007,0,0.019105354,0.014999588,1
500008,0,0.02067267,0.014998543,1
500009,0,0.019088862,0.014999091,1
500010,0,0.01659255,0.014999934,1
500011,0,0.020623308,0.015001191,1
500012,0,0.020644045,0.0150008,1
500013,0,0.020031137,0.015002452,1
500014,0,0.020391792,0.015003285,1
500015,0,0.021396527,0.015005272,1
500016,0,0.021625962,0.015005721,1
500017,0,0.02088178,0.015006663,1
500018,0,0.02023249,0.015007807,1
500019,0,0.018483594,0.015007366,1
500020,0,0.021996647,0.015007065,1
500021,0,0.021962805,0.015008437,1
500022,0,0.021672942,0.015007035,1
500023,0,0.018252756,0.015007777,1
500024,1,0.01804637,0.015009872,1
500025,0,0.0206807,0.015011141,1
500026,0,0.02133079,0.015010886,1
500027,0,0.022107726,0.015012774,1
500028,0,0.02146846,0.0150127085,1
500029,0,0.020029217,0.01501316,1
500030,0,0.018775053,0.015015874,1
500031,0,0.016066313,0.015016569,1
500032,0,0.020708876,0.015017523,1
500033,0,0.023573635,0.015018875,1
500034,0,0.020142272,0.015019457,1
500035,0,0.021757472,0.01502065,1
500036,0,0.02129659,0.01502073,1
500037,0,0.020824235,0.015022206,1
500038,0,0.020888407,0.015022637,1
500039,0,0.018276498,0.015023964,1
500040,0,0.021236414,0.01502474,1
500041,0,0.020541081,0.01502634,1
500042,0,0.021435749,0.015027949,1
500043,0,0.019320372,0.015028046,1
500044,0,0.021353444,0.0150283715,1
500045,0,0.020788116,0.015028297,1
500046,0,0.022162573,0.015028535,1
500047,0,0.020524345,0.015026601,1
500048,0,0.021331355,0.015027218,1
500049,0,0.018928105,0.015028148,1
500050,0,0.021582268,0.015028575,1
500051,0,0.019493692,0.015029472,1
500052,0,0.020813515,0.015029581,1
500053,0,0.018558957,0.015030887,1
500054,0,0.016283643,0.01503028,1
500055,0,0.019955644,0.015032002,1
500056,0,0.021901613,0.015032109,1
500057,0,0.02185653,0.015031503,1
500058,0,0.018896744,0.015032332,1
500059,0,0.021583203,0.0150336865,1
500060,0,0.016227169,0.015032953,1
500061,0,0.022441972,0.01503355,1
500062,0,0.022178644,0.015032235,1
500063,0,0.01953238,0.015033281,1
500064,0,0.02158533,0.015034862,1
500065,0,0.024245841,0.015035969,1
500066,0,0.017052757,0.015034755,1
500067,0,0.019850535,0.015034108,1
500068,0,0.019064998,0.015034752,1
500069,0,0.020178227,0.015033933,1
500070,0,0.02078872,0.015035753,1
500071,0,0.018763237,0.015036394,1
500072,0,0.020745615,0.015035272,1
500073,0,0.025207652,0.015036065,1
500074,0,0.023376526,0.015038419,1
500075,0,0.018771054,0.015037752,1
500076,0,0.02067994,0.015036629,1
500077,0,0.021295497,0.015035937,1
500078,0,0.022934666,0.015036,1
500079,0,0.021179222,0.015035632,1
500080,0,0.023407731,0.0150378,1
500081,0,0.01887506,0.015037196,1
500082,0,0.02230723,0.0150390975,1
500083,0,0.01958919,0.015038791,1
500084,0,0.022219965,0.015038412,1
500085,0,0.021059206,0.015039673,1
500086,0,0.023677535,0.015039513,1
500087,0,0.020088049,0.015041171,1
