timestamp,counts,qber,bg_noise,attack_label
7500000,0,0.02421503,0.014999311,1
7500001,0,0.01922021,0.015000691,1
7500002,0,0.018819913,0.015001597,1
7500003,0,0.02110639,0.015000367,1
7500004,0,0.022760801,0.015000744,1
7500005,0,0.015120125,0.015000541,1
7500006,0,0.017507775,0.015000568,1
7500007,0,0.019742487,0.015001619,1
7500008,0,0.02065744,0.015002711,1
7500009,0,0.023154479,0.015003947,1
7500010,0,0.019192241,0.015005147,1
7500011,0,0.021910558,0.015004644,1
7500012,0,0.020778408,0.015006389,1
7500013,0,0.022889087,0.015007142,1
7500014,0,0.019536737,0.015007764,1
7500015,0,0.02391558,0.015009379,1
7500016,0,0.019337647,0.015010146,1
7500017,0,0.021777596,0.015010511,1
7500018,0,0.019282423,0.015012132,1
7500019,0,0.018260349,0.015014245,1
7500020,0,0.022979498,0.015014038,1
7500021,0,0.021536684,0.015015463,1
7500022,0,0.019910466,0.015016051,1
7500023,0,0.021103105,0.015017392,1
7500024,0,0.01988491,0.015019176,1
7500025,0,0.021830779,0.01501765,1
7500026,0,0.018745646,0.015018213,1
7500027,0,0.02178167,0.015017596,1
7500028,0,0.020523248,0.015017272,1
7500029,0,0.016743923,0.015017214,1
7500030,0,0.021535859,0.015018038,1
7500031,0,0.017568637,0.015019934,1
7500032,0,0.01932742,0.015020861,1
7500033,0,0.018043937,0.0150222,1
7500034,0,0.020194707,0.015023282,1
7500035,0,0.02321922,0.015025059,1
7500036,0,0.021974634,0.015026207,1
7500037,0,0.01651788,0.015028119,1
7500038,0,0.021107651,0.015027707,1
7500039,0,0.022441452,0.015027488,1
7500040,0,0.022117076,0.015029264,1
7500041,0,0.018813418,0.015030779,1
7500042,0,0.019112688,0.015030833,1
7500043,0,0.019691527,0.015029759,1
7500044,0,0.019051883,0.015032465,1
7500045,0,0.018986247,0.015032403,1
7500046,0,0.01793593,0.015034611,1
7500047,0,0.019031582,0.015034429,1
7500048,0,0.020333475,0.015035549,1
7500049,0,0.017483624,0.01503578,1
7500050,0,0.02087422,0.015036996,1
7500051,0,0.022203652,0.015035143,1
7500052,0,0.01874132,0.015035803,1
7500053,0,0.018310409,0.015037072,1
7500054,0,0.019368744,0.01503772,1
7500055,0,0.017568985,0.015036883,1
7500056,0,0.018763084,0.015038814,1
7500057,0,0.021658152,0.015040133,1
7500058,0,0.021871569,0.015040421,1
7500059,0,0.019105168,0.0150394095,1
7500060,0,0.023411456,0.015039914,1
7500061,0,0.020239346,0.015040908,1
7500062,0,0.018593736,0.015042679,1
7500063,0,0.018940747,0.015042926,1
7500064,0,0.023863833,0.01504287,1
7500065,0,0.020816952,0.015043291,1
7500066,0,0.019399643,0.015041935,1
7500067,0,0.024764424,0.015043134,1
7500068,0,0.019626189,0.015043105,1
7500069,0,0.02226412,0.015044965,1
7500070,0,0.02091911,0.015045546,1
7500071,0,0.020389486,0.015045492,1
7500072,0,0.020277236,0.015047698,1
7500073,0,0.022378536,0.015048417,1
7500074,0,0.021753918,0.015047286,1
7500075,0,0.023809582,0.015050065,1
7500076,0,0.021613155,0.015052331,1
7500077,0,0.0170161,0.0150537975,1
7500078,0,0.018878676,0.015054392,1
7500079,0,0.020323196,0.015054394,1
7500080,0,0.023279091,0.015055007,1
7500081,0,0.018706962,0.0150573,1
7500082,0,0.015775787,0.015057572,1
7500083,0,0.022339389,0.015056999,1
7500084,0,0.022763515,0.01505817,1
7500085,0,0.021365765,0.015058488,1
7500086,0,0.02098365,0.015059464,1
7500087,0,0.020269213,0.015060718,1
7500088,0,0.020813907,0.015062049,1
7500089,0,0.018194322,0.01506228,1
7500090,0,0.019887375,0.015062801,1
7500091,0,0.021261819,0.015061981,1
7500092,0,0.021361303,0.015062627,1
7500093,0,0.019376539,0.015063996,1
7500094,0,0.01837114,0.015063919,1
7500095,0,0.019574748,0.015065092,1
7500096,0,0.017069321,0.015066061,1
7500097,0,0.021184986,0.015067399,1
7500098,0,0.021072637,0.015066606,1
7500099,0,0.018190192,0.015067579,1
7500100,0,0.019093713,0.015067919,1
7500101,0,0.022702578,0.015068355,1
7500102,0,0.021098642,0.015069412,1
7500103,0,0.016591208,0.015068948,1
7500104,0,0.018755086,0.015068439,1
