timestamp,counts,qber,bg_noise,attack_label
2500000,0,0.023138354,0.0150016295,1
2500001,0,0.01727679,0.01500273,1
2500002,0,0.02049626,0.015004198,1
2500003,0,0.024081135,0.015005163,1
2500004,0,0.023070145,0.015006708,1
2500005,0,0.01820316,0.0150089655,1
2500006,0,0.021381386,0.015007775,1
2500007,0,0.01965675,0.0150101995,1
2500008,0,0.021582635,0.015010745,1
2500009,0,0.015923027,0.015011547,1
2500010,0,0.018757422,0.015010711,1
2500011,0,0.024522012,0.015011672,1
2500012,0,0.018334776,0.015013537,1
2500013,0,0.019284554,0.015014364,1
2500014,0,0.017724764,0.0150129665,1
2500015,0,0.022758693,0.015013819,1
2500016,0,0.019672668,0.015013706,1
2500017,0,0.019716108,0.015015477,1
2500018,0,0.021459838,0.0150174815,1
2500019,0,0.018742757,0.01501951,1
2500020,0,0.022300253,0.015021129,1
2500021,0,0.021446127,0.015020183,1
2500022,0,0.020448862,0.015022115,1
2500023,0,0.016931226,0.015022678,1
2500024,0,0.022137405,0.015023848,1
2500025,0,0.023348982,0.015024219,1
2500026,0,0.021464054,0.015026955,1
2500027,0,0.020642107,0.015028324,1
2500028,0,0.019713528,0.0150301745,1
2500029,0,0.024397006,0.01503015,1
2500030,0,0.019462984,0.015030931,1
2500031,0,0.01952412,0.015031449,1
2500032,0,0.016702257,0.015031114,1
2500033,0,0.01910257,0.015029951,1
2500034,0,0.021178171,0.015029133,1
2500035,0,0.024342023,0.015030664,1
2500036,0,0.020751374,0.015031185,1
2500037,0,0.020108148,0.015033754,1
2500038,0,0.020314956,0.015032843,1
2500039,0,0.020996507,0.0150350295,1
2500040,0,0.020103456,0.015035759,1
2500041,0,0.024184838,0.015036454,1
2500042,0,0.019348133,0.015038,1
2500043,0,0.018431772,0.015038547,1
2500044,0,0.02213483,0.015039964,1
2500045,0,0.01773597,0.015039349,1
2500046,0,0.019849392,0.015041462,1
2500047,0,0.021227967,0.015043676,1
2500048,0,0.020984903,0.015046265,1
2500049,0,0.018560905,0.015046693,1
2500050,0,0.022849431,0.015047528,1
2500051,0,0.018993301,0.0150474645,1
2500052,0,0.01827687,0.015049672,1
2500053,0,0.01877313,0.015051248,1
2500054,0,0.021372922,0.015052844,1
2500055,0,0.019153822,0.015055287,1
2500056,0,0.021169595,0.015056338,1
2500057,0,0.020632697,0.01505591,1
2500058,0,0.022223236,0.015055858,1
2500059,0,0.023572274,0.015056868,1
2500060,0,0.021657776,0.015057262,1
2500061,1,0.0212384,0.015058438,1
2500062,0,0.019176416,0.0150584495,1
2500063,0,0.017687257,0.015057692,1
2500064,0,0.019735051,0.015059445,1
2500065,0,0.020066218,0.0150608355,1
2500066,0,0.023444187,0.015059407,1
2500067,0,0.019541001,0.015059161,1
2500068,0,0.020286193,0.015060195,1
2500069,0,0.022261998,0.0150602255,1
2500070,0,0.019409059,0.0150599545,1
2500071,0,0.019558512,0.01506221,1
2500072,0,0.024685102,0.015063524,1
2500073,0,0.01629775,0.015063631,1
2500074,0,0.01721301,0.015064453,1
