timestamp,counts,qber,bg_noise,attack_label
9500000,1,0.020229349,0.014999852,1
9500001,0,0.016093388,0.014999644,1
9500002,0,0.019309498,0.014999297,1
9500003,0,0.020866109,0.015001221,1
9500004,0,0.02231017,0.015003307,1
9500005,0,0.02105351,0.015003286,1
9500006,0,0.01702927,0.0150037445,1
9500007,0,0.01887672,0.015004804,1
9500008,0,0.020455515,0.015007295,1
9500009,0,0.022139933,0.015009373,1
9500010,0,0.018331189,0.015010826,1
9500011,0,0.02401026,0.015009424,1
9500012,0,0.02109304,0.015008393,1
9500013,0,0.02086418,0.015010812,1
9500014,0,0.020960527,0.015010084,1
9500015,0,0.021318933,0.0150109595,1
9500016,0,0.018513624,0.015013249,1
9500017,0,0.018610023,0.015015268,1
9500018,0,0.019727275,0.015014653,1
9500019,0,0.020674871,0.015014097,1
9500020,0,0.020388013,0.015017081,1
9500021,0,0.017196849,0.015016544,1
9500022,0,0.02144107,0.015017363,1
9500023,0,0.019388663,0.015017167,1
9500024,0,0.021073598,0.015016682,1
9500025,0,0.020022478,0.015017091,1
9500026,0,0.01765848,0.015016746,1
9500027,1,0.022132011,0.015018889,1
9500028,0,0.02414572,0.015018385,1
9500029,0,0.021300053,0.01501852,1
9500030,0,0.017314943,0.015019281,1
9500031,0,0.014616568,0.015021001,1
9500032,0,0.02127914,0.015020969,1
9500033,0,0.016488062,0.015021514,1
9500034,0,0.018037107,0.015022302,1
9500035,0,0.018758332,0.015022432,1
9500036,0,0.020864774,0.015024776,1
9500037,0,0.01650655,0.01502432,1
9500038,0,0.020987498,0.015024167,1
9500039,0,0.018296506,0.015023548,1
9500040,0,0.021989312,0.01502359,1
9500041,0,0.023689978,0.015022164,1
9500042,0,0.021507682,0.015022259,1
9500043,0,0.019565577,0.015023278,1
9500044,0,0.01934838,0.015022761,1
9500045,0,0.019062985,0.015023279,1
9500046,0,0.019455042,0.015025234,1
9500047,0,0.020984897,0.015027279,1
9500048,0,0.015645234,0.015028282,1
9500049,0,0.017480146,0.015028791,1
9500050,0,0.023352107,0.0150302285,1
9500051,0,0.019516796,0.015031434,1
9500052,0,0.020097822,0.015031279,1
9500053,0,0.018516637,0.015031256,1
9500054,0,0.021969805,0.015030219,1
9500055,0,0.017982014,0.015029826,1
9500056,0,0.020125482,0.015031064,1
9500057,0,0.019908566,0.015030745,1
9500058,0,0.021924015,0.015029748,1
9500059,0,0.01967217,0.015029036,1
9500060,0,0.020114629,0.015029997,1
9500061,0,0.021881472,0.015030982,1
9500062,0,0.020856429,0.015032819,1
9500063,0,0.020404056,0.015034385,1
9500064,0,0.024081243,0.015034691,1
9500065,0,0.024873635,0.01503575,1
9500066,0,0.02201747,0.015035187,1
9500067,0,0.01823428,0.015036231,1
9500068,0,0.020282231,0.015038189,1
9500069,0,0.020151537,0.01503961,1
9500070,0,0.021280687,0.015039484,1
9500071,0,0.02114999,0.01503954,1
9500072,0,0.017889727,0.015037917,1
9500073,0,0.020330818,0.015037912,1
9500074,0,0.020332234,0.015036961,1
9500075,0,0.023136754,0.015038043,1
9500076,0,0.023646027,0.015038874,1
9500077,0,0.020099632,0.0150388,1
9500078,0,0.021576585,0.015039677,1
9500079,0,0.020678883,0.015038666,1
9500080,0,0.018731108,0.015040363,1
9500081,0,0.017518071,0.015040266,1
9500082,0,0.02058273,0.015042349,1
9500083,0,0.023528092,0.015043021,1
9500084,0,0.019566042,0.015044518,1
9500085,0,0.022094129,0.015046504,1
9500086,0,0.020233545,0.015047156,1
9500087,0,0.019071696,0.01504887,1
9500088,0,0.020716248,0.015048402,1
9500089,0,0.021668926,0.015048432,1
9500090,0,0.02287115,0.015048921,1
9500091,0,0.022214064,0.0150497975,1
9500092,0,0.022625484,0.01505129,1
9500093,0,0.026223639,0.015051293,1
9500094,0,0.019305065,0.015051739,1
9500095,0,0.019487148,0.015053,1
9500096,0,0.018460043,0.01505383,1
9500097,0,0.02011297,0.015054043,1
9500098,0,0.01821643,0.015054841,1
9500099,0,0.019420682,0.015054244,1
9500100,0,0.024012571,0.01505432,1
9500101,0,0.023792638,0.015054655,1
9500102,0,0.02080038,0.015056271,1
9500103,0,0.022600662,0.01505636,1
9500104,0,0.021171039,0.015057659,1
9500105,0,0.020305967,0.015059139,1
9500106,0,0.020423045,0.015061154,1
9500107,0,0.023516256,0.015062733,1
9500108,0,0.02447105,0.01506431,1
9500109,0,0.021566607,0.0150652835,1
9500110,0,0.020576317,0.015065423,1
9500111,0,0.01985673,0.015065855,1
9500112,0,0.022584429,0.01506715,1
9500113,0,0.020901633,0.015067722,1
9500114,0,0.019576805,0.015067531,1
9500115,0,0.02249487,0.015069589,1
9500116,0,0.024592815,0.015069058,1
9500117,0,0.016411794,0.015070123,1
9500118,0,0.02001992,0.015069414,1
9500119,0,0.023433829,0.015071233,1
9500120,0,0.021486891,0.015070219,1
9500121,0,0.02157436,0.015072117,1
9500122,0,0.018646013,0.015072258,1
9500123,0,0.02042328,0.015072679,1
9500124,0,0.019653706,0.015071505,1
9500125,0,0.023245808,0.015072689,1
9500126,0,0.022644684,0.015070482,1
9500127,0,0.021570548,0.015071605,1
9500128,0,0.019807495,0.015072807,1
9500129,0,0.022238385,0.015074406,1
9500130,0,0.020798938,0.015075008,1
9500131,0,0.019414796,0.0150754675,1
9500132,0,0.019067088,0.015075067,1
9500133,1,0.016069904,0.015076498,1
9500134,0,0.019995244,0.015077237,1
9500135,0,0.020793935,0.015077653,1
9500136,0,0.022274619,0.015077385,1
9500137,0,0.023848478,0.015078079,1
9500138,0,0.022634868,0.015078896,1
9500139,0,0.020143874,0.015079596,1
9500140,0,0.022838997,0.015078993,1
9500141,0,0.019531135,0.015079529,1
9500142,0,0.021485776,0.015080197,1
9500143,0,0.019152317,0.015079702,1
9500144,0,0.024328733,0.015080889,1
9500145,0,0.022139458,0.015080789,1
9500146,0,0.020558666,0.015081782,1
9500147,0,0.022115277,0.015084028,1
9500148,0,0.020401169,0.0150858415,1
9500149,0,0.016665386,0.015086763,1
9500150,0,0.02143849,0.015086317,1
9500151,0,0.024866996,0.015086432,1
9500152,0,0.020824824,0.015087027,1
9500153,0,0.01584181,0.015089504,1
9500154,0,0.01725629,0.015090837,1
9500155,0,0.020245153,0.015091608,1
9500156,0,0.019253688,0.015091889,1
9500157,0,0.020003049,0.0150931245,1
9500158,0,0.02392781,0.015092636,1
9500159,0,0.02354979,0.015093019,1
9500160,0,0.019157622,0.015093196,1
9500161,0,0.020072024,0.01509329,1
9500162,0,0.021714533,0.015094316,1
9500163,0,0.02117316,0.015095926,1
9500164,0,0.021543907,0.015094826,1
9500165,0,0.01886494,0.015093045,1
9500166,0,0.021863058,0.015095919,1
9500167,0,0.019264456,0.015097269,1
9500168,0,0.019228777,0.015096855,1
9500169,0,0.025957063,0.015096454,1
9500170,0,0.023367822,0.015098108,1
9500171,0,0.025289025,0.01509744,1
9500172,0,0.021622473,0.015099476,1
9500173,0,0.021905519,0.015100128,1
9500174,0,0.023066415,0.015098973,1
9500175,0,0.019213684,0.0150984,1
9500176,0,0.02202273,0.015101002,1
9500177,0,0.019395528,0.015102617,1
9500178,0,0.022007704,0.0151011,1
9500179,0,0.019381879,0.015100891,1
9500180,0,0.019915419,0.015100753,1
9500181,0,0.021982642,0.015102778,1
9500182,0,0.024507383,0.015103097,1
9500183,0,0.020392172,0.015105769,1
9500184,0,0.021338517,0.015106956,1
9500185,0,0.023117179,0.0151073625,1
9500186,0,0.021166176,0.0151081495,1
9500187,0,0.018680936,0.015109045,1
9500188,0,0.02322226,0.01510873,1
9500189,0,0.019094296,0.015107154,1
9500190,0,0.0224893,0.015108037,1
9500191,0,0.022174533,0.015106244,1
9500192,0,0.022528056,0.015107571,1
9500193,0,0.015487061,0.015108213,1
9500194,0,0.018406231,0.015109646,1
9500195,0,0.023097178,0.015109902,1
9500196,0,0.021189058,0.015111584,1
9500197,0,0.019082064,0.015111452,1
9500198,0,0.021039363,0.01511433,1
9500199,0,0.020374358,0.015115441,1
9500200,0,0.020036403,0.015115077,1
9500201,0,0.023516059,0.015115826,1
9500202,0,0.021323163,0.015115929,1
9500203,0,0.024045492,0.01511575,1
9500204,0,0.02111032,0.015116385,1
9500205,0,0.022439722,0.015116064,1
9500206,0,0.022138976,0.0151149845,1
9500207,0,0.022457356,0.015114602,1
9500208,0,0.018859493,0.01511517,1
9500209,0,0.018518828,0.015115599,1
9500210,0,0.02310063,0.015118144,1
9500211,0,0.020896388,0.015117727,1
9500212,0,0.023353187,0.015116776,1
9500213,0,0.01790841,0.015116599,1
9500214,0,0.023321195,0.015117612,1
9500215,0,0.019187417,0.015118517,1
9500216,0,0.022776887,0.015119258,1
9500217,0,0.020922137,0.015119989,1
9500218,0,0.01831418,0.015120334,1
9500219,0,0.018463656,0.015121573,1
9500220,0,0.022676282,0.015123593,1
9500221,0,0.021937149,0.015121722,1
9500222,0,0.019452773,0.015124377,1
9500223,0,0.023186399,0.015125243,1
