timestamp,counts,qber,bg_noise,eve_intensity,attack_label
9000000,0,0.01544433,0.014998587,0.0,0
9000001,0,0.010259789,0.015000248,0.0,0
9000002,0,0.014584038,0.015000972,0.0,0
9000003,0,0.013972649,0.0150013175,0.0,0
9000004,0,0.013465519,0.015001955,0.0,0
9000005,0,0.011641125,0.01500303,0.0,0
9000006,0,0.01710511,0.015004288,0.0,0
9000007,0,0.012644561,0.015003443,0.0,0
9000008,0,0.012990061,0.015002857,0.0,0
9000009,0,0.016493596,0.015005754,0.0,0
9000010,1,0.014307305,0.015007266,0.0,0
9000011,0,0.015458178,0.015007548,0.0,0
9000012,0,0.015482978,0.015007496,0.0,0
9000013,0,0.015803644,0.015008824,0.0,0
9000014,0,0.0146752605,0.015007954,0.0,0
9000015,0,0.015856644,0.015008463,0.0,0
9000016,0,0.015680097,0.015008328,0.0,0
9000017,0,0.015789479,0.015010188,0.0,0
9000018,0,0.016972844,0.015010424,0.0,0
9000019,0,0.013556593,0.015011017,0.0,0
9000020,0,0.019431505,0.015010561,0.0,0
9000021,0,0.013720498,0.0150115155,0.0,0
9000022,0,0.012836141,0.015013271,0.0,0
9000023,0,0.014180902,0.0150127,0.0,0
9000024,0,0.012384595,0.015012654,0.0,0
9000025,0,0.01440586,0.015013512,0.0,0
9000026,0,0.014032975,0.015015644,0.0,0
9000027,0,0.014502217,0.015015699,0.0,0
9000028,0,0.020137724,0.0150150135,0.0,0
9000029,0,0.01420956,0.015014251,0.0,0
9000030,0,0.015296556,0.015014114,0.0,0
9000031,0,0.014435058,0.01501326,0.0,0
9000032,0,0.013233491,0.015013102,0.0,0
9000033,0,0.016039897,0.015014042,0.0,0
9000034,0,0.011776249,0.015013899,0.0,0
9000035,0,0.014657319,0.015015302,0.0,0
9000036,0,0.015153173,0.015014983,0.0,0
9000037,0,0.016043985,0.015016297,0.0,0
9000038,0,0.014441721,0.015017597,0.0,0
9000039,0,0.016329732,0.0150187025,0.0,0
9000040,0,0.011152034,0.015019151,0.0,0
9000041,0,0.015278105,0.01501875,0.0,0
9000042,0,0.01681229,0.015020394,0.0,0
9000043,0,0.015202826,0.015020207,0.0,0
9000044,0,0.016190222,0.015020527,0.0,0
9000045,0,0.012644174,0.015019435,0.0,0
9000046,0,0.013951298,0.01502018,0.0,0
9000047,0,0.016998727,0.015021309,0.0,0
9000048,0,0.014391784,0.015020675,0.0,0
9000049,0,0.014724154,0.015022494,0.0,0
9000050,0,0.013431986,0.015022411,0.0,0
9000051,0,0.015514395,0.015022404,0.0,0
9000052,0,0.013910247,0.01502343,0.0,0
9000053,0,0.01681405,0.015023408,0.0,0
9000054,0,0.013794293,0.015024837,0.0,0
9000055,0,0.011887952,0.015025476,0.0,0
9000056,0,0.015186585,0.015026393,0.0,0
9000057,0,0.016009877,0.015024249,0.0,0
9000058,0,0.016906774,0.015026205,0.0,0
9000059,0,0.015375474,0.015026879,0.0,0
9000060,0,0.014607677,0.01502798,0.0,0
9000061,0,0.013138951,0.015030182,0.0,0
9000062,0,0.012043291,0.015030528,0.0,0
9000063,0,0.016708117,0.015033374,0.0,0
9000064,0,0.013368967,0.015034921,0.0,0
9000065,0,0.013838052,0.0150362905,0.0,0
9000066,0,0.0133139,0.0150361,0.0,0
9000067,0,0.012730047,0.015038584,0.0,0
9000068,0,0.01306018,0.015040079,0.0,0
9000069,0,0.013349671,0.015040479,0.0,0
9000070,0,0.017389923,0.0150419315,0.0,0
9000071,0,0.01584575,0.015044031,0.0,0
9000072,0,0.018347591,0.015044669,0.0,0
9000073,0,0.015890358,0.015044968,0.0,0
9000074,0,0.014248367,0.015046179,0.0,0
9000075,0,0.012776054,0.015046737,0.0,0
9000076,0,0.0189317,0.0150471935,0.0,0
9000077,0,0.012535602,0.015047562,0.0,0
9000078,0,0.012826414,0.015049025,0.0,0
9000079,0,0.011783659,0.015049979,0.0,0
9000080,0,0.015366396,0.015052512,0.0,0
9000081,0,0.017944876,0.015052176,0.0,0
9000082,0,0.013848743,0.015053162,0.0,0
9000083,0,0.012957321,0.015054484,0.0,0
9000084,0,0.014271984,0.015056649,0.0,0
9000085,0,0.012440221,0.015058867,0.0,0
9000086,0,0.016035771,0.015060392,0.0,0
9000087,0,0.013627005,0.015061254,0.0,0
9000088,0,0.018941935,0.015061332,0.0,0
9000089,0,0.018570779,0.015062755,0.0,0
9000090,0,0.016274957,0.0150633585,0.0,0
9000091,0,0.01828955,0.015064463,0.0,0
9000092,0,0.016711362,0.015066504,0.0,0
9000093,0,0.018757956,0.015066327,0.0,0
9000094,0,0.015934903,0.0150653785,0.0,0
9000095,0,0.01633465,0.0150671005,0.0,0
9000096,0,0.016502209,0.015067806,0.0,0
9000097,0,0.014517983,0.015068151,0.0,0
9000098,0,0.017085792,0.015069407,0.0,0
9000099,0,0.014940701,0.015070362,0.0,0
9000100,0,0.018159198,0.015069448,0.0,0
9000101,0,0.01662748,0.015070359,0.0,0
9000102,0,0.01657157,0.015071548,0.0,0
9000103,0,0.014816985,0.015071277,0.0,0
9000104,0,0.013663466,0.015071875,0.0,0
9000105,0,0.013745573,0.015072354,0.0,0
9000106,0,0.015896337,0.0150724705,0.0,0
9000107,0,0.017409045,0.015075206,0.0,0
9000108,0,0.010161227,0.015074902,0.0,0
9000109,0,0.016962046,0.015073899,0.0,0
9000110,0,0.014434467,0.015075193,0.0,0
9000111,0,0.017123803,0.015073601,0.0,0
9000112,0,0.017126901,0.015073407,0.0,0
9000113,0,0.016575888,0.0150727965,0.0,0
9000114,0,0.011495444,0.015073482,0.0,0
9000115,0,0.016304081,0.015074039,0.0,0
9000116,0,0.014180964,0.015074218,0.0,0
9000117,0,0.015298598,0.015075465,0.0,0
9000118,0,0.015958114,0.015075905,0.0,0
9000119,0,0.012686508,0.015075785,0.0,0
9000120,0,0.015376244,0.015076816,0.0,0
9000121,0,0.0147294225,0.015079577,0.0,0
9000122,0,0.017148502,0.01507922,0.0,0
9000123,0,0.01363016,0.015080158,0.0,0
9000124,0,0.014737485,0.015082181,0.0,0
9000125,0,0.014839022,0.015082143,0.0,0
9000126,0,0.01625903,0.015082084,0.0,0
9000127,0,0.017058745,0.015083198,0.0,0
9000128,0,0.019175226,0.015084692,0.0,0
9000129,0,0.01486476,0.015084798,0.0,0
9000130,0,0.015769094,0.015084884,0.0,0
9000131,0,0.015348712,0.015084261,0.0,0
9000132,0,0.015938967,0.015086372,0.0,0
9000133,0,0.019095024,0.015087742,0.0,0
9000134,0,0.01170383,0.015086414,0.0,0
9000135,0,0.015903104,0.0150881875,0.0,0
9000136,0,0.011257733,0.015090608,0.0,0
9000137,0,0.016397009,0.015092274,0.0,0
9000138,0,0.018228903,0.0150931785,0.0,0
9000139,0,0.017322464,0.0150936805,0.0,0
9000140,0,0.010296068,0.015095719,0.0,0
9000141,0,0.014961599,0.015097175,0.0,0
9000142,0,0.020784192,0.015097558,0.0,0
9000143,0,0.013673136,0.015097947,0.0,0
9000144,0,0.013319089,0.01509922,0.0,0
9000145,0,0.0130162705,0.015099831,0.0,0
9000146,0,0.017655412,0.015100504,0.0,0
9000147,0,0.018978886,0.015100981,0.0,0
9000148,0,0.0143901305,0.015102875,0.0,0
9000149,0,0.018114515,0.015104256,0.0,0
9000150,0,0.012678087,0.015103733,0.0,0
9000151,0,0.014882678,0.015106099,0.0,0
9000152,0,0.013719805,0.015106837,0.0,0
9000153,0,0.015024031,0.015106326,0.0,0
9000154,0,0.010840784,0.015107046,0.0,0
9000155,0,0.018738804,0.015106345,0.0,0
9000156,0,0.011867719,0.015106408,0.0,0
9000157,0,0.012935894,0.015105853,0.0,0
9000158,0,0.017773995,0.015105102,0.0,0
9000159,0,0.01781803,0.015104556,0.0,0
9000160,0,0.014076925,0.015105809,0.0,0
9000161,0,0.015580782,0.015107547,0.0,0
9000162,0,0.019568367,0.01510736,0.0,0
9000163,0,0.015575261,0.0151077,0.0,0
9000164,0,0.014532111,0.015107479,0.0,0
9000165,0,0.010054508,0.0151085025,0.0,0
9000166,0,0.01418056,0.015109717,0.0,0
9000167,0,0.011793806,0.015110186,0.0,0
9000168,0,0.018323949,0.015111873,0.0,0
9000169,0,0.017037636,0.015112496,0.0,0
9000170,0,0.01038696,0.015112017,0.0,0
9000171,0,0.017696112,0.01511283,0.0,0
9000172,0,0.014653425,0.015113065,0.0,0
9000173,0,0.012610507,0.015112636,0.0,0
9000174,0,0.016275646,0.015113081,0.0,0
9000175,0,0.009844194,0.015113063,0.0,0
9000176,0,0.016227078,0.015111846,0.0,0
9000177,0,0.0127885,0.01511427,0.0,0
9000178,0,0.01242787,0.015117593,0.0,0
9000179,0,0.013635984,0.015120903,0.0,0
9000180,0,0.011963839,0.015122194,0.0,0
9000181,0,0.012797116,0.015123479,0.0,0
9000182,0,0.013888954,0.015123726,0.0,0
9000183,0,0.011716319,0.015124042,0.0,0
9000184,0,0.012745973,0.015124111,0.0,0
9000185,0,0.017388497,0.015123916,0.0,0
9000186,0,0.014204482,0.015124932,0.0,0
9000187,0,0.012816936,0.015126536,0.0,0
9000188,0,0.0127877025,0.0151272025,0.0,0
9000189,0,0.017268706,0.015126637,0.0,0
9000190,0,0.014385395,0.015126445,0.0,0
9000191,0,0.012775537,0.015126995,0.0,0
9000192,0,0.016422307,0.015128102,0.0,0
9000193,0,0.014655268,0.015127962,0.0,0
9000194,0,0.016295917,0.015128968,0.0,0
9000195,0,0.016721971,0.015129451,0.0,0
9000196,0,0.011034089,0.015132209,0.0,0
9000197,0,0.015214634,0.01513158,0.0,0
9000198,0,0.013850616,0.01513096,0.0,0
9000199,0,0.01588955,0.015129135,0.0,0
9000200,0,0.012274161,0.015129452,0.0,0
9000201,0,0.015501613,0.015130425,0.0,0
9000202,0,0.011863736,0.015132228,0.0,0
9000203,0,0.013056727,0.015132674,0.0,0
9000204,0,0.014553541,0.015133073,0.0,0
9000205,0,0.0144613935,0.015132728,0.0,0
9000206,0,0.014190795,0.015133283,0.0,0
9000207,0,0.014658688,0.015133504,0.0,0
9000208,0,0.018336734,0.015133616,0.0,0
9000209,0,0.011683869,0.015133173,0.0,0
9000210,0,0.017217617,0.015133177,0.0,0
9000211,0,0.01341949,0.015133879,0.0,0
9000212,0,0.014529756,0.015134774,0.0,0
9000213,0,0.017088842,0.015135131,0.0,0
9000214,0,0.011840927,0.015136101,0.0,0
9000215,0,0.017205535,0.015137584,0.0,0
9000216,0,0.0141876945,0.015136947,0.0,0
9000217,0,0.013621984,0.015137834,0.0,0
9000218,0,0.014855046,0.015137317,0.0,0
9000219,0,0.010785856,0.01513796,0.0,0
9000220,0,0.014813934,0.015138789,0.0,0
9000221,0,0.01958233,0.015140782,0.0,0
9000222,0,0.014675747,0.015139657,0.0,0
9000223,0,0.011996238,0.015140298,0.0,0
9000224,0,0.011458651,0.015141526,0.0,0
9000225,0,0.016008627,0.015141663,0.0,0
9000226,0,0.015640775,0.015142584,0.0,0
9000227,0,0.01744187,0.015143482,0.0,0
9000228,0,0.016351303,0.015143802,0.0,0
9000229,0,0.014037995,0.015145467,0.0,0
9000230,0,0.01609882,0.015145891,0.0,0
9000231,0,0.016526446,0.0151468,0.0,0
9000232,0,0.013351831,0.015146077,0.0,0
9000233,0,0.014906556,0.015145992,0.0,0
9000234,0,0.015481416,0.015146618,0.0,0
9000235,0,0.017767636,0.015148048,0.0,0
9000236,0,0.015080728,0.015146942,0.0,0
9000237,0,0.016549684,0.015148935,0.0,0
9000238,0,0.01654613,0.015150961,0.0,0
9000239,0,0.020191684,0.015152721,0.0,0
9000240,0,0.016553776,0.015154875,0.0,0
9000241,0,0.013802815,0.015155352,0.0,0
9000242,0,0.01730497,0.015154829,0.0,0
9000243,0,0.015816888,0.015157651,0.0,0
9000244,0,0.017367711,0.015158773,0.0,0
9000245,0,0.012232545,0.0151594365,0.0,0
9000246,0,0.016209887,0.015161376,0.0,0
9000247,0,0.013388478,0.015162307,0.0,0
9000248,0,0.013673348,0.015163871,0.0,0
9000249,0,0.01366128,0.0151646575,0.0,0
9000250,0,0.019442983,0.015163756,0.0,0
9000251,0,0.015354714,0.01516495,0.0,0
9000252,0,0.01807345,0.015166286,0.0,0
9000253,0,0.015521107,0.015166318,0.0,0
9000254,0,0.014141353,0.015166082,0.0,0
9000255,0,0.0181207,0.015168454,0.0,0
9000256,0,0.013995464,0.015169854,0.0,0
9000257,0,0.017651869,0.015170513,0.0,0
9000258,0,0.015274884,0.015169943,0.0,0
9000259,0,0.014922651,0.015171056,0.0,0
9000260,0,0.015624149,0.015171888,0.0,0
9000261,0,0.02012947,0.015172957,0.0,0
9000262,0,0.01454215,0.015174194,0.0,0
9000263,0,0.014817257,0.015173612,0.0,0
9000264,0,0.018728334,0.0151734855,0.0,0
9000265,0,0.015604297,0.0151749775,0.0,0
9000266,0,0.015838321,0.015174713,0.0,0
9000267,0,0.016302425,0.0151751535,0.0,0
9000268,0,0.015977414,0.015175347,0.0,0
9000269,0,0.0145233385,0.015177011,0.0,0
9000270,0,0.016931958,0.015177781,0.0,0
9000271,0,0.01108937,0.01517823,0.0,0
9000272,0,0.010220676,0.015178244,0.0,0
9000273,0,0.017797435,0.015179276,0.0,0
9000274,0,0.01303827,0.015181827,0.0,0
9000275,0,0.0123807825,0.015182743,0.0,0
9000276,0,0.014406299,0.015180849,0.0,0
9000277,0,0.015379609,0.015182602,0.0,0
9000278,0,0.015253587,0.01518312,0.0,0
9000279,0,0.013534616,0.015183609,0.0,0
9000280,0,0.015763935,0.015181193,0.0,0
9000281,0,0.013202437,0.015183701,0.0,0
9000282,0,0.021021094,0.0151854465,0.0,0
9000283,0,0.017973544,0.015187767,0.0,0
9000284,0,0.017286776,0.0151877375,0.0,0
9000285,0,0.018453062,0.015188701,0.0,0
9000286,0,0.01418977,0.015190677,0.0,0
9000287,0,0.013667326,0.015191994,0.0,0
9000288,0,0.01801973,0.015193131,0.0,0
9000289,0,0.017886726,0.015194418,0.0,0
9000290,0,0.017359529,0.015195118,0.0,0
9000291,0,0.013684843,0.015196394,0.0,0
9000292,0,0.014391044,0.015197948,0.0,0
9000293,0,0.013165974,0.0151976105,0.0,0
9000294,0,0.014394058,0.015197818,0.0,0
9000295,0,0.013950185,0.015199184,0.0,0
9000296,0,0.015336557,0.015200339,0.0,0
9000297,0,0.015523997,0.015201673,0.0,0
9000298,0,0.015544771,0.015202649,0.0,0
9000299,0,0.013796374,0.015204183,0.0,0
9000300,0,0.013652639,0.01520647,0.0,0
9000301,0,0.01728934,0.015206414,0.0,0
9000302,0,0.014400354,0.015205607,0.0,0
9000303,0,0.013346749,0.015207595,0.0,0
9000304,0,0.014897063,0.015208009,0.0,0
9000305,0,0.019188676,0.0152097605,0.0,0
9000306,0,0.014315496,0.015211796,0.0,0
9000307,0,0.012705587,0.015213207,0.0,0
9000308,0,0.017507326,0.015214647,0.0,0
9000309,0,0.019947004,0.015214543,0.0,0
9000310,0,0.017077088,0.015214203,0.0,0
9000311,0,0.016230812,0.015214565,0.0,0
9000312,0,0.013551819,0.015215562,0.0,0
9000313,0,0.018139007,0.015217348,0.0,0
9000314,0,0.0149381785,0.015219308,0.0,0
9000315,0,0.012314411,0.015221313,0.0,0
9000316,0,0.017945416,0.015221636,0.0,0
9000317,0,0.016535234,0.015222619,0.0,0
9000318,0,0.014761219,0.01522427,0.0,0
