timestamp,counts,qber,bg_noise,attack_label
1500000,0,0.02007529,0.014998855,1
1500001,0,0.019838804,0.0150008695,1
1500002,0,0.024394538,0.015000536,1
1500003,0,0.019928098,0.0150011815,1
1500004,0,0.020062037,0.015002123,1
1500005,0,0.020635895,0.015003173,1
1500006,0,0.0227972,0.015003608,1
1500007,0,0.016705792,0.015005925,1
1500008,0,0.017847098,0.015006213,1
1500009,0,0.019017054,0.015005798,1
1500010,0,0.01812068,0.015004281,1
1500011,0,0.019767646,0.015005022,1
1500012,0,0.02094991,0.015004444,1
1500013,0,0.02261229,0.0150051,1
1500014,0,0.017773367,0.015006274,1
1500015,0,0.019105107,0.015008494,1
1500016,0,0.020540036,0.015010738,1
1500017,0,0.023187008,0.015010564,1
1500018,0,0.023294482,0.015009813,1
1500019,0,0.02165034,0.015009174,1
1500020,0,0.018162258,0.015010707,1
1500021,0,0.022805853,0.015010931,1
1500022,0,0.020274866,0.015011799,1
1500023,0,0.020079535,0.015011011,1
1500024,0,0.020705763,0.015013257,1
1500025,0,0.02047865,0.015013743,1
1500026,0,0.023812996,0.015014174,1
1500027,0,0.022421341,0.015014526,1
1500028,0,0.02275875,0.0150155015,1
1500029,0,0.02369574,0.015015953,1
1500030,0,0.021864122,0.015016394,1
1500031,0,0.018999996,0.015017557,1
1500032,0,0.020993607,0.015017544,1
1500033,0,0.02639083,0.015018709,1
1500034,0,0.01956073,0.015020221,1
1500035,0,0.017691342,0.015022096,1
1500036,0,0.021929396,0.01502265,1
1500037,0,0.01778621,0.015022829,1
1500038,0,0.01936531,0.015025055,1
1500039,0,0.021285148,0.0150250215,1
1500040,0,0.019265307,0.015025264,1
1500041,0,0.024018653,0.015025512,1
1500042,0,0.020051794,0.015027306,1
1500043,0,0.018330706,0.015028754,1
1500044,0,0.020221956,0.015029602,1
1500045,0,0.022792947,0.015028338,1
1500046,0,0.020279642,0.0150308125,1
1500047,0,0.022137715,0.015030894,1
1500048,0,0.018294865,0.015032283,1
1500049,0,0.022083467,0.015031888,1
1500050,0,0.019843783,0.015032711,1
1500051,0,0.021146057,0.015035725,1
1500052,0,0.020999108,0.015036897,1
1500053,0,0.023011679,0.0150354495,1
1500054,0,0.017794233,0.015034038,1
1500055,0,0.021660956,0.01503405,1
1500056,0,0.020754777,0.0150344195,1
1500057,0,0.021279737,0.015035633,1
1500058,0,0.01785601,0.015037656,1
1500059,0,0.021065302,0.015040219,1
1500060,0,0.018487683,0.015041526,1
1500061,0,0.021569002,0.015043857,1
1500062,0,0.017740551,0.015045175,1
1500063,0,0.023746967,0.015046895,1
1500064,0,0.021699952,0.015046881,1
1500065,0,0.017865043,0.015047685,1
1500066,0,0.017740723,0.0150501365,1
1500067,0,0.02048298,0.01505033,1
1500068,0,0.020442108,0.015047955,1
1500069,0,0.020389507,0.015048755,1
1500070,0,0.02064751,0.015049711,1
1500071,0,0.024033524,0.01505073,1
1500072,0,0.020297892,0.015052037,1
1500073,0,0.019155562,0.015051415,1
1500074,0,0.019506283,0.015052021,1
1500075,0,0.022118643,0.015053637,1
1500076,0,0.01854903,0.015053831,1
1500077,0,0.022120466,0.015054757,1
1500078,0,0.017214706,0.015055808,1
1500079,0,0.02010466,0.015055867,1
1500080,0,0.020403985,0.015055639,1
1500081,0,0.022492766,0.015055644,1
1500082,0,0.021316761,0.0150567945,1
1500083,0,0.016721923,0.015058447,1
1500084,0,0.022673516,0.015057907,1
1500085,1,0.020664407,0.01505801,1
1500086,0,0.022699464,0.015057278,1
1500087,0,0.020780014,0.015056595,1
1500088,0,0.019380342,0.015056584,1
1500089,0,0.021361198,0.0150586115,1
1500090,0,0.019938756,0.01506041,1
1500091,0,0.021098351,0.015061013,1
1500092,0,0.025823688,0.015061926,1
1500093,0,0.021250485,0.01506284,1
1500094,0,0.022721598,0.015064033,1
1500095,0,0.02122636,0.01506605,1
1500096,0,0.019554988,0.0150674675,1
1500097,0,0.017436516,0.015068873,1
1500098,0,0.021608949,0.015069836,1
1500099,0,0.020796552,0.015070547,1
1500100,0,0.021870127,0.015069973,1
1500101,0,0.01861979,0.015070965,1
1500102,0,0.02377301,0.015070445,1
1500103,0,0.02046594,0.015071144,1
1500104,0,0.02310108,0.015069342,1
1500105,0,0.022393245,0.015070839,1
1500106,0,0.016130714,0.015071464,1
1500107,0,0.023160975,0.015072956,1
1500108,0,0.021546256,0.015074712,1
1500109,0,0.022594623,0.015074206,1
1500110,0,0.024091367,0.015075195,1
1500111,0,0.019184757,0.01507571,1
1500112,0,0.019472321,0.015076083,1
1500113,0,0.021265736,0.015077329,1
