timestamp,counts,qber,bg_noise,attack_label
4500000,0,0.021036742,0.014999848,1
4500001,0,0.022332964,0.014999624,1
4500002,0,0.023866033,0.014999304,1
4500003,0,0.026434932,0.0149988495,1
4500004,0,0.021949554,0.014999671,1
4500005,0,0.021162102,0.015000456,1
4500006,0,0.02427947,0.01500076,1
4500007,1,0.018750485,0.015001021,1
4500008,0,0.01749467,0.015003662,1
4500009,0,0.019255184,0.015006635,1
4500010,0,0.019244628,0.015007178,1
4500011,0,0.019212587,0.015007222,1
4500012,0,0.02379863,0.015008747,1
4500013,0,0.02147408,0.015008486,1
4500014,0,0.021031164,0.015008605,1
4500015,0,0.017520772,0.0150099825,1
4500016,0,0.02132528,0.015010292,1
4500017,0,0.018953543,0.015010639,1
4500018,0,0.022092996,0.015010954,1
4500019,0,0.018554118,0.015011417,1
4500020,0,0.020010445,0.015013138,1
4500021,0,0.026942782,0.015014022,1
4500022,0,0.018804708,0.0150155,1
4500023,0,0.018882697,0.0150173195,1
4500024,0,0.020660043,0.015018031,1
4500025,0,0.021883206,0.015017569,1
4500026,0,0.020129409,0.0150199365,1
4500027,0,0.020021047,0.015019723,1
4500028,0,0.023395624,0.01502016,1
4500029,0,0.021769565,0.015020503,1
4500030,0,0.022090971,0.015021217,1
4500031,0,0.021727119,0.015022298,1
4500032,0,0.02325637,0.01502309,1
4500033,0,0.018479738,0.015023453,1
4500034,0,0.020500815,0.015022758,1
4500035,0,0.02046354,0.015023413,1
4500036,0,0.022464277,0.015025528,1
4500037,0,0.020992884,0.015025191,1
4500038,0,0.020409087,0.015027521,1
4500039,0,0.019630345,0.015028509,1
4500040,0,0.02286935,0.015030964,1
4500041,0,0.019614695,0.015033632,1
4500042,0,0.018755587,0.015034027,1
4500043,0,0.018972138,0.015034309,1
4500044,0,0.022680862,0.015034266,1
4500045,0,0.02289639,0.015034576,1
4500046,0,0.020223547,0.015035501,1
4500047,0,0.018067189,0.015035071,1
4500048,0,0.019542906,0.015035653,1
4500049,0,0.022749396,0.015036759,1
4500050,0,0.021975636,0.015038488,1
4500051,0,0.018370893,0.015038619,1
4500052,0,0.01900474,0.015038237,1
4500053,0,0.019184373,0.015037659,1
4500054,0,0.02090847,0.015038176,1
4500055,0,0.0226238,0.015039816,1
4500056,0,0.020642512,0.015039764,1
4500057,0,0.02251962,0.015037632,1
4500058,0,0.024136925,0.015037988,1
4500059,0,0.020512687,0.015038483,1
4500060,0,0.02368642,0.01504198,1
4500061,0,0.023921205,0.015042817,1
4500062,0,0.021392861,0.015043561,1
4500063,0,0.023516215,0.015044768,1
4500064,0,0.02285,0.01504634,1
4500065,0,0.02007728,0.015046162,1
4500066,0,0.02267152,0.015045505,1
4500067,0,0.02226301,0.015045507,1
4500068,0,0.023185933,0.015044567,1
4500069,0,0.020855948,0.015045614,1
4500070,0,0.020575399,0.015045682,1
4500071,0,0.021568432,0.015045007,1
4500072,0,0.021216664,0.015046835,1
4500073,0,0.019905917,0.015045803,1
4500074,0,0.021060472,0.015047508,1
4500075,0,0.018285435,0.015048532,1
4500076,0,0.019892912,0.015048714,1
4500077,0,0.019598216,0.015049824,1
4500078,0,0.020051472,0.01505063,1
4500079,0,0.022934958,0.015051438,1
4500080,0,0.018430293,0.015049427,1
4500081,0,0.020537324,0.015047912,1
4500082,0,0.020656185,0.015047505,1
4500083,0,0.01958417,0.015047458,1
4500084,0,0.020809826,0.0150495265,1
4500085,0,0.023046423,0.015049749,1
4500086,0,0.023032816,0.01505141,1
4500087,0,0.022658128,0.015052285,1
4500088,0,0.019121265,0.01505369,1
4500089,0,0.023513045,0.015053973,1
4500090,0,0.023811236,0.015053934,1
4500091,0,0.01592222,0.015054514,1
4500092,0,0.022333765,0.015055231,1
4500093,0,0.020240812,0.015055319,1
4500094,1,0.021305159,0.015056495,1
4500095,0,0.018346502,0.015057571,1
4500096,0,0.021613736,0.015059904,1
4500097,0,0.019401213,0.015060787,1
4500098,0,0.019790404,0.015061987,1
4500099,0,0.019780401,0.0150619885,1
4500100,0,0.022437274,0.015061737,1
4500101,0,0.022319695,0.01506207,1
4500102,0,0.01792574,0.015063474,1
4500103,0,0.018752465,0.015064719,1
4500104,0,0.0201911,0.01506651,1
4500105,0,0.022067204,0.015067014,1
4500106,0,0.020803938,0.015067773,1
4500107,0,0.020288046,0.015067888,1
4500108,0,0.020223586,0.01506706,1
4500109,0,0.018592007,0.015068702,1
4500110,0,0.018116366,0.015068448,1
4500111,0,0.018561976,0.0150682535,1
4500112,0,0.017267063,0.015068664,1
4500113,0,0.020868514,0.015070903,1
4500114,0,0.023512032,0.01507175,1
4500115,0,0.022296963,0.01507106,1
