timestamp,counts,qber,bg_noise,attack_label
3000000,0,0.017603446,0.015001427,0
3000001,0,0.015576179,0.01500103,0
3000002,0,0.018280277,0.015003541,0
3000003,0,0.012336591,0.015005268,0
3000004,0,0.013367695,0.015005207,0
3000005,0,0.012787736,0.015005424,0
3000006,0,0.014957561,0.015008107,0
3000007,0,0.013745041,0.015008314,0
3000008,0,0.015342713,0.015009038,0
3000009,0,0.015128609,0.015008762,0
3000010,0,0.016523805,0.015009938,0
3000011,0,0.016604697,0.015010078,0
3000012,0,0.011634707,0.015010729,0
3000013,0,0.016879257,0.015010758,0
3000014,0,0.014158782,0.015011266,0
3000015,0,0.014501569,0.015012492,0
3000016,0,0.01308113,0.0150114475,0
3000017,0,0.0150690405,0.015012795,0
3000018,0,0.015289166,0.0150128715,0
3000019,0,0.014930542,0.015013614,0
3000020,0,0.0149842445,0.015013248,0
3000021,0,0.014503536,0.0150141455,0
3000022,0,0.015562738,0.01501475,0
3000023,0,0.014973702,0.015017869,0
3000024,0,0.016109576,0.015017212,0
3000025,0,0.013493912,0.015018136,0
3000026,0,0.014657795,0.015018088,0
3000027,0,0.017710084,0.015017372,0
3000028,0,0.015344722,0.015017941,0
3000029,0,0.012915988,0.0150182275,0
3000030,0,0.011781773,0.015019151,0
3000031,0,0.019984322,0.01502082,0
3000032,0,0.014734207,0.015019874,0
3000033,0,0.013965422,0.015021632,0
3000034,0,0.011334865,0.01502306,0
3000035,0,0.012608915,0.015022766,0
3000036,0,0.014506758,0.015024914,0
3000037,0,0.01379482,0.015026226,0
3000038,0,0.01704309,0.015025805,0
3000039,0,0.012980311,0.0150274085,0
3000040,0,0.013880578,0.015026579,0
3000041,0,0.013508121,0.015028795,0
3000042,0,0.013641298,0.015029735,0
3000043,0,0.014409672,0.015030091,0
3000044,0,0.015479322,0.015031749,0
3000045,0,0.016712813,0.015032732,0
3000046,0,0.016917186,0.015033098,0
3000047,0,0.014228886,0.015033679,0
3000048,0,0.015234685,0.015034341,0
3000049,0,0.015531439,0.015034638,0
3000050,0,0.014253058,0.015035808,0
3000051,0,0.015040128,0.015036053,0
3000052,0,0.014540433,0.015037302,0
3000053,0,0.015776552,0.015037282,0
3000054,0,0.016828872,0.01503846,0
3000055,0,0.014138794,0.015038545,0
3000056,0,0.015994718,0.015040552,0
3000057,0,0.014260943,0.015040681,0
3000058,0,0.014455454,0.015041758,0
3000059,1,0.015483111,0.015043287,0
3000060,0,0.015741605,0.015044669,0
3000061,0,0.011167769,0.0150435185,0
3000062,0,0.014301885,0.0150447255,0
3000063,0,0.015226019,0.015043867,0
3000064,0,0.016816791,0.015042639,0
3000065,0,0.014597263,0.015042489,0
3000066,0,0.01365182,0.015043974,0
3000067,0,0.015192377,0.0150453625,0
3000068,0,0.014456042,0.015045912,0
3000069,0,0.013616317,0.01504601,0
3000070,0,0.016348775,0.015046268,0
3000071,0,0.017885106,0.015046462,0
3000072,0,0.016847594,0.0150447395,0
3000073,0,0.016597841,0.015044862,0
3000074,0,0.014906595,0.015046697,0
3000075,0,0.018488165,0.015045756,0
3000076,0,0.015029563,0.0150437895,0
3000077,0,0.014105562,0.015044188,0
3000078,0,0.017001314,0.01504306,0
3000079,0,0.016388558,0.015043645,0
3000080,0,0.0147495335,0.015044107,0
3000081,0,0.01722941,0.015043487,0
3000082,0,0.013532308,0.015041681,0
3000083,0,0.014615785,0.015042985,0
3000084,0,0.012112153,0.01504217,0
3000085,0,0.017134702,0.01504195,0
3000086,0,0.01264244,0.015041992,0
3000087,0,0.013796957,0.015042993,0
3000088,0,0.017383335,0.015044798,0
3000089,0,0.016738566,0.015044558,0
3000090,0,0.011497882,0.015045185,0
3000091,0,0.014171679,0.015044798,0
3000092,0,0.016518839,0.015045677,0
3000093,0,0.018284593,0.015046077,0
3000094,0,0.01564637,0.015046366,0
3000095,0,0.014615612,0.01504695,0
3000096,0,0.013846513,0.015048112,0
3000097,0,0.015126533,0.015048592,0
3000098,0,0.014892349,0.015049231,0
3000099,0,0.016427962,0.015050875,0
3000100,0,0.015926683,0.015051542,0
3000101,0,0.0109993275,0.0150528485,0
3000102,0,0.015367944,0.01505255,0
3000103,0,0.013893398,0.015052266,0
3000104,0,0.01608614,0.015053285,0
3000105,0,0.018884616,0.015050911,0
3000106,0,0.013269872,0.015051427,0
3000107,0,0.017826738,0.015051795,0
3000108,0,0.017844675,0.015050796,0
3000109,0,0.014731561,0.015052258,0
3000110,0,0.017335372,0.015053411,0
3000111,0,0.018517217,0.015055664,0
3000112,0,0.012545328,0.01505482,0
3000113,0,0.01722661,0.015056043,0
3000114,0,0.013109903,0.015056719,0
3000115,0,0.015964216,0.015058303,0
3000116,0,0.016626311,0.015058981,0
3000117,0,0.014448885,0.015057982,0
3000118,0,0.0123362,0.0150580015,0
3000119,0,0.017333128,0.0150597,0
3000120,0,0.013004936,0.015059879,0
3000121,0,0.016338948,0.015062771,0
3000122,0,0.015169948,0.01506403,0
3000123,0,0.014684613,0.015063467,0
3000124,0,0.018105222,0.01506335,0
3000125,0,0.016044835,0.015062671,0
3000126,0,0.014620883,0.015063741,0
3000127,0,0.014589475,0.015064966,0
3000128,0,0.012063973,0.015065437,0
3000129,0,0.01498824,0.015066757,0
3000130,0,0.011567669,0.015069609,0
3000131,0,0.014834559,0.015071495,0
3000132,0,0.014707072,0.015074087,0
3000133,0,0.017164523,0.0150741,0
3000134,0,0.014419128,0.015076385,0
3000135,0,0.014297018,0.015076403,0
3000136,0,0.013078284,0.015076656,0
3000137,0,0.011406674,0.015077387,0
3000138,0,0.014443011,0.015076243,0
3000139,0,0.01738642,0.015076558,0
3000140,0,0.014682309,0.015075565,0
3000141,0,0.015299352,0.015076075,0
3000142,0,0.015380779,0.015077011,0
3000143,0,0.015434609,0.015078824,0
3000144,0,0.016198343,0.0150796175,0
3000145,0,0.013855186,0.015080117,0
3000146,0,0.015849743,0.0150809,0
3000147,0,0.017357014,0.01508141,0
3000148,0,0.01201236,0.015083277,0
3000149,0,0.013647252,0.015084338,0
3000150,0,0.011962199,0.015084276,0
3000151,0,0.013360481,0.0150854755,0
3000152,0,0.0150419725,0.0150854895,0
3000153,0,0.01790459,0.015086077,0
3000154,0,0.013945051,0.015086685,0
3000155,0,0.017638786,0.015086957,0
3000156,0,0.016012313,0.01508559,0
3000157,0,0.014944035,0.015086404,0
3000158,0,0.013230437,0.015086523,0
3000159,0,0.013831539,0.01508579,0
3000160,0,0.016107226,0.015084327,0
3000161,0,0.018742949,0.015084362,0
3000162,0,0.014081925,0.015084498,0
3000163,0,0.015557468,0.015085562,0
3000164,0,0.02083652,0.015086271,0
3000165,0,0.013673002,0.01508651,0
3000166,0,0.015086566,0.015085376,0
3000167,0,0.014429234,0.0150861405,0
3000168,0,0.012281391,0.015087448,0
3000169,0,0.015545991,0.015088626,0
3000170,0,0.013635934,0.0150903575,0
3000171,0,0.013728803,0.015091019,0
3000172,0,0.016210021,0.0150914695,0
3000173,0,0.013927149,0.015091558,0
3000174,0,0.015837159,0.015091354,0
3000175,0,0.013399797,0.015093197,0
3000176,0,0.015864123,0.015093048,0
3000177,0,0.018998591,0.015093765,0
3000178,0,0.015119904,0.015093662,0
3000179,0,0.016127357,0.015093142,0
3000180,0,0.017159948,0.015092749,0
3000181,0,0.01585108,0.015093257,0
3000182,0,0.014478685,0.015094196,0
3000183,0,0.017989049,0.015093977,0
3000184,0,0.013553193,0.015092316,0
3000185,0,0.013449757,0.015092878,0
3000186,0,0.012083843,0.015093078,0
3000187,0,0.013003417,0.015093962,0
3000188,0,0.015552469,0.015093823,0
3000189,0,0.013052583,0.01509455,0
3000190,0,0.015642358,0.015095823,0
3000191,0,0.014508275,0.015095399,0
3000192,0,0.018566953,0.015096403,0
3000193,0,0.016219918,0.015097459,0
3000194,0,0.017763855,0.015098123,0
3000195,0,0.014311725,0.015099308,0
3000196,0,0.013714938,0.015099838,0
3000197,0,0.015665835,0.015101178,0
3000198,0,0.015586434,0.01510111,0
3000199,0,0.017574484,0.015102041,0
3000200,0,0.013730674,0.015103423,0
3000201,0,0.014494858,0.015104644,0
3000202,0,0.015839204,0.015105695,0
3000203,0,0.01781211,0.015104845,0
3000204,0,0.013268005,0.015106149,0
3000205,0,0.015776338,0.015105981,0
3000206,0,0.011917502,0.015107563,0
3000207,0,0.016837427,0.015108332,0
3000208,0,0.017460395,0.015107926,0
3000209,0,0.015225743,0.015108782,0
3000210,0,0.015434749,0.015109785,0
3000211,0,0.011839083,0.015108593,0
3000212,0,0.01267468,0.015110159,0
3000213,0,0.015081272,0.015110025,0
3000214,0,0.013051401,0.015110454,0
3000215,0,0.015407893,0.01510998,0
3000216,0,0.0134714395,0.015110314,0
3000217,0,0.015720954,0.015112144,0
3000218,0,0.012157097,0.015112317,0
3000219,0,0.01510165,0.015113635,0
3000220,0,0.014722611,0.015116435,0
3000221,0,0.0154158985,0.01511543,0
3000222,0,0.016461939,0.015116097,0
3000223,0,0.014303988,0.015115829,0
